CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1589,Female,0,Yes,Yes,33,Yes,No phone service,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.81,1709.73,No
CUST-1590,Male,0,No,No,1,No,No,Fiber optic,No,Yes,Yes,No,Two year,Yes,Mailed check,106.64,106.64,Yes
CUST-1591,Male,0,Yes,No,21,No,No,Fiber optic,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),119.33,2505.93,Yes
CUST-1592,Female,0,Yes,Yes,55,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),95.24,5238.2,No
CUST-1593,Male,0,No,Yes,6,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),29.05,174.3,Yes
CUST-1594,Female,0,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,One year,No,Mailed check,48.87,3372.03,No
CUST-1595,Female,0,Yes,No,5,No,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.91,154.55,Yes
CUST-1596,Male,0,No,No,3,No,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),85.05,255.15,Yes
CUST-1597,Female,1,No,Yes,53,No,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.52,5115.56,No
CUST-1598,Male,0,Yes,No,23,No,No,DSL,No,Yes,No,No,Two year,Yes,Electronic check,112.57,2589.11,Yes
CUST-1599,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.82,3382.46,No
CUST-1600,Female,0,No,Yes,37,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,110.14,4075.18,Yes
CUST-1601,Male,0,Yes,Yes,17,No,No phone service,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,107.79,1832.43,Yes
CUST-1602,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.72,51.72,Yes
CUST-1603,Female,1,No,No,51,Yes,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.89,5451.39,Yes
CUST-1604,Female,0,No,Yes,45,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,57.57,2590.65,No
CUST-1605,Male,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.69,198.76,No
CUST-1606,Male,0,Yes,Yes,62,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,No,Mailed check,84.91,5264.42,No
CUST-1607,Female,0,Yes,Yes,65,No,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,52.84,3434.6,No
CUST-1608,Male,0,Yes,No,32,Yes,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.02,2656.64,Yes
CUST-1609,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,Yes,No,One year,Yes,Credit card (automatic),80.98,2753.32,Yes
CUST-1610,Male,0,Yes,No,72,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,76.34,5496.48,No
CUST-1611,Male,0,Yes,No,39,Yes,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),58.04,2263.56,No
CUST-1612,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),74.85,1946.1,Yes
CUST-1613,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,79.65,2708.1,Yes
CUST-1614,Male,1,No,No,54,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,74.57,4026.78,No
CUST-1615,Female,0,Yes,Yes,3,No,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),64.44,193.32,Yes
CUST-1616,Female,1,Yes,Yes,50,No,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.47,1073.5,No
CUST-1617,Female,0,Yes,Yes,12,No,No phone service,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),78.71,944.52,Yes
CUST-1618,Female,1,No,No,65,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,No,Mailed check,36.84,2394.6,No
CUST-1619,Female,1,Yes,Yes,54,No,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.26,4550.04,No
CUST-1620,Male,0,No,Yes,5,No,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,95.93,479.65,Yes
CUST-1621,Male,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.04,3992.28,No
CUST-1622,Male,0,No,No,17,No,No phone service,No,No,Yes,Yes,Yes,Two year,No,Mailed check,74.24,1262.08,Yes
CUST-1623,Male,1,No,No,47,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,115.15,5412.05,Yes
CUST-1624,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Electronic check,104.72,2408.56,Yes
CUST-1625,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,No,Mailed check,111.42,1559.88,Yes
CUST-1626,Male,0,Yes,No,66,No,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),101.38,6691.08,No
CUST-1627,Female,1,No,Yes,51,No,Yes,DSL,Yes,Yes,No,No,One year,No,Bank transfer (automatic),30.89,1575.39,No
CUST-1628,Male,1,Yes,Yes,38,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),34.9,1326.2,No
CUST-1629,Male,1,No,No,64,No,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.66,4650.24,No
CUST-1630,Female,0,No,Yes,38,No,No phone service,Fiber optic,Yes,Yes,No,No,One year,No,Credit card (automatic),44.61,1695.18,No
CUST-1631,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.67,3383.5,No
CUST-1632,Male,0,Yes,Yes,30,Yes,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.44,1783.2,No
CUST-1633,Male,0,Yes,No,51,No,No,DSL,Yes,Yes,Yes,No,One year,No,Electronic check,74.94,3821.94,No
CUST-1634,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),94.69,5965.47,No
CUST-1635,Male,0,Yes,Yes,52,No,No,DSL,Yes,No,Yes,No,One year,No,Bank transfer (automatic),91.55,4760.6,No
CUST-1636,Female,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,72.12,2740.56,Yes
CUST-1637,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),102.24,3067.2,Yes
CUST-1638,Female,1,Yes,Yes,51,Yes,No phone service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.09,3217.59,No
CUST-1639,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Credit card (automatic),109.67,548.35,Yes
CUST-1640,Female,1,No,Yes,29,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),27.13,786.77,No
CUST-1641,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Credit card (automatic),115.47,461.88,Yes
CUST-1642,Male,0,No,No,10,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.47,854.7,Yes
CUST-1643,Female,0,Yes,No,56,No,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),58.01,3248.56,No
CUST-1644,Female,0,Yes,Yes,17,No,No phone service,DSL,No,Yes,No,Yes,Two year,Yes,Electronic check,39.72,675.24,No
CUST-1645,Male,0,No,Yes,17,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,67.92,1154.64,Yes
CUST-1646,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,One year,Yes,Mailed check,39.46,2722.74,No
CUST-1647,Female,0,Yes,No,34,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),36.63,1245.42,No
CUST-1648,Male,0,No,Yes,6,No,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,No,Mailed check,81.74,490.44,Yes
CUST-1649,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),72.31,3832.43,No
CUST-1650,Male,1,No,No,66,Yes,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,87.01,5742.66,No
CUST-1651,Female,0,No,No,43,No,No phone service,No,No,No,No,No,One year,No,Mailed check,112.96,4857.28,Yes
CUST-1652,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,Yes,Two year,Yes,Mailed check,73.23,1684.29,Yes
CUST-1653,Male,0,No,No,55,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.09,4294.95,No
CUST-1654,Female,0,No,No,16,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,28.96,463.36,No
CUST-1655,Female,0,Yes,No,8,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,No,Mailed check,91.76,734.08,Yes
CUST-1656,Female,0,Yes,Yes,4,No,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.99,239.96,Yes
CUST-1657,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,117.67,470.68,Yes
CUST-1658,Female,0,No,Yes,56,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.32,5729.92,No
CUST-1659,Male,1,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,Yes,No,One year,Yes,Electronic check,72.25,1806.25,Yes
CUST-1660,Female,1,No,Yes,67,No,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,32.32,2165.44,No
CUST-1661,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.94,7097.98,No
CUST-1662,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.98,2699.46,Yes
CUST-1663,Male,1,Yes,No,32,No,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,38.46,1230.72,No
CUST-1664,Female,0,No,No,50,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,49.53,2476.5,No
CUST-1665,Male,0,No,Yes,61,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,99.34,6059.74,No
CUST-1666,Male,1,Yes,No,51,No,No phone service,No,Yes,No,No,Yes,Two year,No,Electronic check,38.52,1964.52,No
CUST-1667,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,No,Mailed check,111.78,2123.82,Yes
CUST-1668,Male,0,No,Yes,21,Yes,No,DSL,Yes,No,No,No,One year,No,Electronic check,62.45,1311.45,Yes
CUST-1669,Male,0,No,No,5,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),28.7,143.5,Yes
CUST-1670,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),101.57,4265.94,Yes
CUST-1671,Female,0,Yes,Yes,61,No,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),57.35,3498.35,No
CUST-1672,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.65,1598.3,Yes
CUST-1673,Male,0,Yes,No,21,No,Yes,DSL,Yes,No,No,No,Two year,No,Electronic check,31.23,655.83,No
CUST-1674,Female,0,No,Yes,70,No,No phone service,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),20.26,1418.2,No
CUST-1675,Male,0,No,No,1,Yes,No phone service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.8,83.8,Yes
CUST-1676,Male,0,Yes,No,5,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.52,357.6,Yes
CUST-1677,Male,0,No,Yes,12,No,No phone service,No,No,Yes,Yes,Yes,One year,No,Electronic check,79.35,952.2,Yes
CUST-1678,Female,0,No,Yes,46,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,99.37,4571.02,Yes
CUST-1679,Male,0,Yes,No,34,No,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,No,Mailed check,84.66,2878.44,No
CUST-1680,Male,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,One year,Yes,Mailed check,37.48,1836.52,No
CUST-1681,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),56.08,2523.6,No
CUST-1682,Male,1,No,Yes,27,Yes,Yes,No,Yes,No,No,No,Two year,No,Electronic check,110.59,2985.93,Yes
CUST-1683,Male,0,Yes,No,26,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),96.99,2521.74,Yes
CUST-1684,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,Yes,Two year,No,Mailed check,75.66,3556.02,No
CUST-1685,Female,0,Yes,No,56,No,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.56,2551.36,No
CUST-1686,Female,0,No,No,63,No,No phone service,Fiber optic,Yes,No,No,No,One year,Yes,Mailed check,50.21,3163.23,No
CUST-1687,Female,0,No,No,48,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),93.2,4473.6,No
CUST-1688,Male,0,No,Yes,61,Yes,No phone service,DSL,Yes,Yes,No,No,One year,No,Credit card (automatic),105.12,6412.32,No
CUST-1689,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.14,2265.64,Yes
CUST-1690,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Two year,No,Electronic check,100.95,3634.2,Yes
CUST-1691,Female,0,Yes,Yes,1,No,No,Fiber optic,Yes,No,Yes,Yes,Two year,No,Mailed check,96.67,96.67,Yes
CUST-1692,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,Two year,No,Mailed check,34.97,279.76,No
CUST-1693,Female,0,No,No,52,Yes,No phone service,No,No,No,No,Yes,One year,Yes,Credit card (automatic),62.39,3244.28,No
CUST-1694,Male,0,No,No,47,No,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Credit card (automatic),35.3,1659.1,No
CUST-1695,Female,0,No,Yes,56,Yes,Yes,DSL,No,Yes,No,No,Two year,Yes,Credit card (automatic),43.52,2437.12,No
CUST-1696,Male,0,No,No,14,No,No phone service,DSL,No,Yes,Yes,Yes,One year,No,Credit card (automatic),106.93,1497.02,Yes
CUST-1697,Female,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.29,1884.12,No
CUST-1698,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.54,147.08,Yes
CUST-1699,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),37.84,983.84,Yes
CUST-1700,Female,0,Yes,Yes,14,No,No,DSL,Yes,Yes,No,Yes,One year,No,Credit card (automatic),51.23,717.22,Yes
CUST-1701,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),43.02,2538.18,No
CUST-1702,Male,0,Yes,Yes,56,No,Yes,Fiber optic,No,Yes,No,No,Two year,No,Mailed check,40.62,2274.72,No
CUST-1703,Male,0,No,Yes,7,No,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Electronic check,83.8,586.6,Yes
CUST-1704,Male,1,No,No,3,No,No phone service,No,No,Yes,No,No,Two year,No,Mailed check,45.69,137.07,Yes
CUST-1705,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),83.2,1913.6,Yes
CUST-1706,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Mailed check,25.85,465.3,No
CUST-1707,Female,0,No,No,38,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),34.18,1298.84,No
CUST-1708,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),47.45,711.75,No
CUST-1709,Female,0,No,No,64,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.7,5100.8,No
CUST-1710,Male,0,Yes,No,28,Yes,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,87.58,2452.24,Yes
CUST-1711,Female,0,Yes,Yes,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.27,2506.53,No
CUST-1712,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.58,3681.06,No
CUST-1713,Female,0,No,Yes,17,Yes,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.45,1571.65,Yes
CUST-1714,Female,1,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,21.58,949.52,No
CUST-1715,Male,0,No,No,25,Yes,Yes,DSL,No,No,No,No,Two year,No,Bank transfer (automatic),54.11,1352.75,Yes
CUST-1716,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card (automatic),101.87,1731.79,Yes
CUST-1717,Female,0,No,No,13,No,Yes,DSL,No,Yes,No,Yes,One year,No,Mailed check,80.32,1044.16,Yes
CUST-1718,Female,0,No,No,25,No,Yes,DSL,Yes,No,No,Yes,One year,Yes,Credit card (automatic),53.72,1343.0,No
CUST-1719,Male,0,No,Yes,68,No,No phone service,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),110.55,7517.4,No
CUST-1720,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),97.26,972.6,Yes
CUST-1721,Male,0,No,Yes,67,No,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),46.49,3114.83,No
CUST-1722,Male,0,No,Yes,18,Yes,No,No,Yes,No,No,No,Two year,No,Electronic check,84.53,1521.54,Yes
CUST-1723,Male,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.58,2705.72,Yes
CUST-1724,Female,1,No,No,8,Yes,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.12,480.96,Yes
CUST-1725,Male,0,No,Yes,40,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),56.7,2268.0,No
CUST-1726,Female,1,Yes,No,42,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,54.36,2283.12,No
CUST-1727,Male,1,Yes,No,41,No,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card (automatic),81.72,3350.52,Yes
CUST-1728,Female,1,No,No,6,No,No,DSL,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.24,385.44,Yes
CUST-1729,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No,Yes,Yes,No,One year,Yes,Mailed check,103.19,5365.88,Yes
CUST-1730,Female,0,Yes,No,26,Yes,No phone service,DSL,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),86.96,2260.96,Yes
CUST-1731,Male,1,No,Yes,64,No,No phone service,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),26.99,1727.36,No
CUST-1732,Male,0,Yes,Yes,59,No,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,84.02,4957.18,No
CUST-1733,Female,0,No,No,56,No,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,47.11,2638.16,No
CUST-1734,Female,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),79.28,4677.52,No
CUST-1735,Female,0,Yes,Yes,70,No,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),88.01,6160.7,No
CUST-1736,Male,0,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,Two year,No,Electronic check,43.08,1421.64,No
CUST-1737,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,Yes,Two year,No,Mailed check,65.69,3481.57,No
CUST-1738,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),39.03,858.66,No
CUST-1739,Male,0,Yes,Yes,21,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,25.23,529.83,No
CUST-1740,Female,1,No,Yes,70,No,No phone service,Fiber optic,No,No,No,No,One year,Yes,Bank transfer (automatic),57.85,4049.5,No
CUST-1741,Female,0,No,Yes,70,No,No phone service,DSL,Yes,Yes,No,Yes,One year,Yes,Mailed check,56.29,3940.3,No
CUST-1742,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,No,One year,No,Credit card (automatic),119.55,478.2,Yes
CUST-1743,Male,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.64,4007.68,No
CUST-1744,Female,0,Yes,Yes,62,No,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),53.36,3308.32,No
CUST-1745,Male,1,Yes,Yes,24,No,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,78.05,1873.2,Yes
CUST-1746,Male,0,No,Yes,55,No,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28.88,1588.4,No
CUST-1747,Male,0,No,No,9,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.17,1045.53,Yes
CUST-1748,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Mailed check,83.5,250.5,Yes
CUST-1749,Male,0,Yes,No,31,Yes,No phone service,No,No,No,No,No,Two year,No,Mailed check,95.48,2959.88,Yes
CUST-1750,Male,0,No,Yes,40,Yes,No phone service,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,37.05,1482.0,No
CUST-1751,Female,0,Yes,Yes,36,Yes,No phone service,DSL,No,Yes,No,No,One year,Yes,Electronic check,60.95,2194.2,No
CUST-1752,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.27,1494.48,Yes
CUST-1753,Male,1,Yes,No,6,No,No phone service,DSL,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,102.18,613.08,Yes
CUST-1754,Female,0,No,No,66,Yes,No,DSL,No,Yes,No,Yes,One year,No,Electronic check,20.12,1327.92,No
CUST-1755,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Electronic check,50.09,200.36,Yes
CUST-1756,Female,0,No,Yes,6,No,No,DSL,No,Yes,No,Yes,One year,Yes,Electronic check,118.12,708.72,Yes
CUST-1757,Male,0,Yes,No,51,Yes,No phone service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.49,3441.99,No
CUST-1758,Female,0,No,No,62,No,No,DSL,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),58.25,3611.5,No
CUST-1759,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,31.98,1822.86,No
CUST-1760,Male,0,Yes,Yes,66,No,No phone service,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),117.42,7749.72,No
CUST-1761,Male,1,No,No,8,No,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),22.0,176.0,Yes
CUST-1762,Female,0,Yes,No,26,No,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.72,2436.72,Yes
CUST-1763,Female,0,Yes,No,51,No,No,DSL,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.86,4939.86,No
CUST-1764,Female,0,No,No,45,No,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Mailed check,44.37,1996.65,No
CUST-1765,Female,0,Yes,Yes,44,Yes,No phone service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.16,3835.04,Yes
CUST-1766,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),29.29,146.45,No
CUST-1767,Male,0,No,Yes,70,No,No,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.7,3199.0,No
CUST-1768,Male,1,Yes,No,26,No,No phone service,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.79,2568.54,Yes
CUST-1769,Male,1,No,No,68,No,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.47,7239.96,No
CUST-1770,Male,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,1536.15,Yes
CUST-1771,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,70.68,1413.6,Yes
CUST-1772,Female,0,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),35.93,431.16,Yes
CUST-1773,Male,0,No,No,47,No,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.31,1236.57,No
CUST-1774,Female,1,Yes,Yes,1,No,No phone service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),31.76,31.76,Yes
CUST-1775,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,No,Credit card (automatic),42.74,598.36,Yes
CUST-1776,Male,1,No,Yes,64,No,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,54.17,3466.88,No
CUST-1777,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.09,2207.42,No
CUST-1778,Female,0,No,No,37,Yes,No phone service,DSL,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.63,2021.31,No
CUST-1779,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,43.91,483.01,Yes
CUST-1780,Male,0,Yes,No,3,No,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.97,212.91,Yes
CUST-1781,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,Two year,No,Electronic check,102.53,3383.49,Yes
CUST-1782,Male,0,Yes,No,6,Yes,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),47.97,287.82,Yes
CUST-1783,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,No,Credit card (automatic),114.24,5712.0,Yes
CUST-1784,Male,0,No,Yes,10,No,No phone service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.33,1073.3,Yes
