CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-2037,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.13,1983.9,No
CUST-2120,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,Two year,No,Credit card (automatic),36.67,733.4,No
CUST-1038,Male,0,No,No,16,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.68,714.88,Yes
CUST-1175,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,108.15,216.3,Yes
CUST-1245,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,No,Yes,Two year,Yes,Electronic check,56.31,2027.16,Yes
CUST-2328,Male,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,40.82,1918.54,No
CUST-2167,Male,1,Yes,No,72,Yes,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,24.62,1772.64,No
CUST-2254,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),22.86,571.5,No
CUST-2358,Female,0,Yes,No,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),30.52,1587.04,No
CUST-1154,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.88,5302.92,Yes
CUST-1287,Female,1,Yes,Yes,10,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),49.82,498.2,Yes
CUST-2102,Female,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.18,408.98,No
CUST-2069,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.18,1850.68,No
CUST-2243,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,Yes,One year,No,Bank transfer (automatic),22.07,176.56,No
CUST-1017,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.79,367.9,Yes
CUST-1127,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Two year,No,Mailed check,95.83,2587.41,Yes
CUST-1322,Male,0,No,No,15,No,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer (automatic),67.87,1018.05,Yes
CUST-1255,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,64.96,714.56,Yes
CUST-2157,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),88.74,5501.88,No
CUST-2464,Male,0,No,Yes,47,Yes,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),63.75,2996.25,No
CUST-1190,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,46.55,46.55,Yes
CUST-1115,Female,1,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.22,2526.16,Yes
CUST-2116,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,Yes,No,One year,No,Electronic check,63.75,1785.0,No
CUST-2106,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,Two year,Yes,Mailed check,69.07,2279.31,No
CUST-1180,Female,0,Yes,No,5,No,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.63,363.15,Yes
CUST-1301,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.98,1029.8,Yes
CUST-2259,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.59,2605.37,No
CUST-2212,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Electronic check,39.05,1054.35,No
CUST-2223,Male,0,Yes,No,57,Yes,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),48.06,2739.42,No
CUST-2185,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),23.69,1374.02,No
CUST-2479,Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Mailed check,41.05,1190.45,No
CUST-2017,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,No,Mailed check,31.3,1471.1,No
CUST-2484,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,One year,Yes,Credit card (automatic),66.16,2712.56,No
CUST-1045,Female,0,Yes,No,15,No,Yes,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,23.35,350.25,Yes
CUST-2409,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,No,Credit card (automatic),81.34,5856.48,No
CUST-1157,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Credit card (automatic),41.05,821.0,Yes
CUST-2351,Male,1,No,Yes,17,Yes,No phone service,DSL,No,Yes,No,No,One year,Yes,Credit card (automatic),35.13,597.21,No
CUST-1171,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.42,95.42,Yes
CUST-1016,Female,1,No,Yes,5,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,21.02,105.1,Yes
CUST-2011,Male,1,No,Yes,33,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),109.63,3617.79,No
CUST-1048,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No,No,No,Yes,Two year,No,Bank transfer (automatic),43.16,474.76,Yes
CUST-2471,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,One year,No,Credit card (automatic),38.09,1218.88,No
CUST-2440,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,One year,Yes,Credit card (automatic),95.66,1434.9,No
CUST-2015,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.21,2046.3,No
CUST-2452,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),101.97,4792.59,No
CUST-1480,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.3,926.9,Yes
CUST-1283,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,50.6,50.6,Yes
CUST-2218,Male,0,No,No,30,Yes,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.54,2056.2,No
CUST-2377,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),23.67,497.07,No
CUST-1225,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.81,281.43,Yes
CUST-1026,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.6,127.8,Yes
CUST-2454,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),61.76,3088.0,No
CUST-1437,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,No,Electronic check,92.71,2225.04,Yes
CUST-2451,Male,1,Yes,No,44,Yes,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,26.22,1153.68,No
CUST-1364,Male,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.64,3066.96,Yes
CUST-1229,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,29.52,383.76,Yes
CUST-1037,Female,1,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.62,43.62,Yes
CUST-2465,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),76.67,4523.53,No
CUST-1374,Male,0,No,No,1,No,No,DSL,No,Yes,Yes,No,One year,No,Electronic check,37.6,37.6,Yes
CUST-1469,Male,0,Yes,No,46,Yes,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),82.28,3784.88,Yes
CUST-2467,Female,1,No,No,51,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.81,3152.31,No
CUST-2350,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.93,3472.73,No
CUST-2204,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Credit card (automatic),38.82,2135.1,No
CUST-2341,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),30.7,1565.7,No
CUST-1194,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.08,370.4,Yes
CUST-2354,Female,0,No,No,31,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.38,2863.78,No
CUST-2364,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.46,5842.2,No
CUST-2003,Male,0,No,No,37,Yes,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,24.62,910.94,No
CUST-2469,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),33.05,2379.6,No
CUST-2330,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card (automatic),30.42,1125.54,No
CUST-2079,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Credit card (automatic),39.58,910.34,No
CUST-2468,Male,0,No,No,24,Yes,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.85,1196.4,No
CUST-1162,Female,0,Yes,Yes,14,No,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,52.27,731.78,Yes
CUST-2408,Female,0,No,No,72,Yes,No phone service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.31,3910.32,No
CUST-1152,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,One year,No,Electronic check,77.3,154.6,Yes
CUST-2301,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,63.72,2357.64,No
CUST-2493,Female,0,Yes,Yes,48,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),40.44,1941.12,No
CUST-2255,Female,1,No,Yes,23,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),70.02,1610.46,No
CUST-1111,Female,0,Yes,No,2,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.88,117.76,Yes
CUST-1226,Female,0,No,No,50,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,95.66,4783.0,Yes
CUST-2188,Male,0,No,No,32,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Two year,Yes,Mailed check,64.03,2048.96,No
CUST-1103,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No,One year,No,Electronic check,100.17,901.53,Yes
CUST-1421,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,No,Two year,Yes,Electronic check,98.52,2068.92,Yes
CUST-1419,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,49.19,934.61,Yes
CUST-2250,Female,0,Yes,No,9,No,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),21.75,195.75,No
CUST-2086,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.04,2071.8,No
CUST-2280,Female,0,No,No,8,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.06,608.48,No
CUST-2172,Male,0,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),64.64,711.04,No
CUST-1119,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,28.64,286.4,Yes
CUST-1053,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),50.61,1568.91,Yes
CUST-1151,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,No,Electronic check,84.38,253.14,Yes
CUST-1403,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,51.97,1247.28,Yes
CUST-2445,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,42.92,42.92,No
CUST-1207,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.03,735.45,Yes
CUST-2158,Female,0,No,No,36,Yes,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),41.55,1495.8,No
CUST-2343,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,Yes,Electronic check,46.24,1618.4,No
CUST-2262,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,No,One year,Yes,Mailed check,59.25,2844.0,No
CUST-1008,Male,0,No,No,12,No,Yes,DSL,No,No,No,No,Two year,No,Electronic check,68.08,816.96,Yes
CUST-2307,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Bank transfer (automatic),20.66,929.7,No
CUST-1036,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.91,479.55,Yes
CUST-1452,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,46.99,328.93,Yes
CUST-2151,Male,1,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),62.43,62.43,No
CUST-1253,Female,1,No,Yes,5,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.66,238.3,Yes
CUST-1303,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,107.7,1507.8,Yes
CUST-2246,Female,0,Yes,No,62,Yes,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),74.75,4634.5,No
CUST-2071,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),31.02,992.64,No
CUST-2123,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),37.3,1230.9,No
CUST-2232,Male,0,No,No,23,Yes,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.41,2171.43,No
CUST-2391,Male,0,No,Yes,48,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,34.0,1632.0,No
CUST-1262,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,23.68,47.36,Yes
CUST-2110,Female,0,No,No,34,Yes,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,80.86,2749.24,No
CUST-1297,Male,1,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.21,213.63,Yes
CUST-1414,Male,0,Yes,No,13,Yes,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),56.52,734.76,Yes
CUST-1150,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),66.93,2208.69,Yes
CUST-2288,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),70.62,5084.64,No
CUST-2140,Male,0,Yes,No,37,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),23.85,882.45,No
CUST-2389,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.18,3370.8,No
CUST-2050,Female,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,Yes,Two year,Yes,Mailed check,52.99,741.86,No
CUST-2386,Female,0,No,No,26,Yes,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),34.59,899.34,No
CUST-1488,Male,1,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.49,4220.58,Yes
CUST-1147,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.56,365.04,Yes
CUST-1146,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),53.66,697.58,Yes
CUST-2220,Female,1,Yes,No,55,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Two year,No,Credit card (automatic),44.12,2426.6,No
CUST-2431,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),97.1,1553.6,No
CUST-2239,Female,0,No,No,55,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),101.51,5583.05,No
CUST-2159,Male,1,No,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,32.26,1645.26,No
CUST-1348,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,58.88,353.28,Yes
CUST-1463,Male,0,No,No,12,No,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,69.64,835.68,Yes
CUST-1325,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Credit card (automatic),101.98,1835.64,Yes
CUST-1186,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,86.67,1993.41,Yes
CUST-1123,Male,0,No,Yes,1,Yes,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,60.08,60.08,Yes
CUST-2353,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.96,1645.92,No
CUST-2108,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),20.21,404.2,No
CUST-1143,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.05,240.25,Yes
CUST-2458,Male,0,No,No,49,No,No,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.35,2271.15,No
CUST-1197,Male,1,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.18,1431.58,Yes
CUST-2109,Male,1,Yes,No,65,Yes,No,No,Yes,No,No,No,Two year,Yes,Electronic check,23.6,1534.0,No
CUST-1279,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,One year,Yes,Electronic check,93.16,2049.52,Yes
CUST-1293,Female,0,Yes,No,6,Yes,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),97.54,585.24,Yes
CUST-1400,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.39,70.39,Yes
CUST-1122,Female,1,Yes,No,5,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,67.42,337.1,Yes
CUST-1183,Male,0,Yes,No,29,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,100.2,2905.8,Yes
CUST-1202,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.25,160.5,Yes
CUST-1438,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,66.4,1128.8,Yes
CUST-1246,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,One year,No,Credit card (automatic),63.17,442.19,Yes
CUST-1415,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.51,388.08,Yes
CUST-2432,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),105.69,2113.8,No
CUST-2265,Female,0,No,No,25,Yes,No,No,No,No,No,No,Two year,Yes,Electronic check,107.67,2691.75,No
CUST-2406,Male,0,Yes,No,17,Yes,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,66.33,1127.61,No
CUST-2335,Male,0,No,No,23,Yes,No phone service,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,90.35,2078.05,No
CUST-2387,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),27.47,1236.15,No
CUST-1129,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,One year,No,Credit card (automatic),89.75,897.5,Yes
CUST-2137,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,Yes,Two year,No,Electronic check,39.6,1742.4,No
CUST-1402,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,One year,No,Electronic check,71.32,641.88,Yes
CUST-2284,Female,0,Yes,No,22,No,No,DSL,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),60.52,1331.44,No
CUST-2270,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.88,5425.28,No
CUST-2235,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.87,5111.68,No
CUST-2413,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,33.36,1768.08,No
CUST-1219,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,80.43,2091.18,Yes
CUST-2141,Male,1,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Credit card (automatic),22.79,1276.24,No
CUST-2415,Male,0,No,Yes,20,Yes,No phone service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.01,1220.2,No
CUST-2252,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),55.8,669.6,No
CUST-2306,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),39.62,1030.12,No
CUST-2419,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,Two year,No,Credit card (automatic),68.84,68.84,No
CUST-2124,Female,1,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,Two year,No,Credit card (automatic),22.18,1242.08,No
CUST-2374,Male,1,Yes,No,39,Yes,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),75.13,2930.07,No
CUST-2260,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.88,2660.84,No
CUST-1386,Male,0,No,Yes,4,Yes,No,No,No,No,Yes,No,One year,No,Credit card (automatic),88.94,355.76,Yes
CUST-2472,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,22.16,1041.52,No
CUST-2009,Female,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),20.15,664.95,No
CUST-1267,Male,0,No,No,16,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.34,1333.44,Yes
CUST-2319,Female,1,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),81.7,2777.8,No
CUST-1441,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),53.4,3204.0,Yes
CUST-1496,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,26.46,317.52,Yes
CUST-1112,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.66,3539.42,Yes
CUST-2191,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,Yes,No,One year,No,Bank transfer (automatic),61.05,3846.15,No
CUST-1232,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.44,605.28,Yes
CUST-2369,Male,0,No,Yes,39,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),39.84,1553.76,No
CUST-2107,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.54,5217.8,No
CUST-2171,Female,0,Yes,Yes,21,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,20.67,434.07,No
CUST-1373,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.34,1477.44,Yes
CUST-2481,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,No,Credit card (automatic),84.31,2107.75,No
CUST-2342,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,No,Mailed check,40.63,1259.53,No
CUST-1233,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.3,290.7,Yes
CUST-2285,Female,1,No,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.25,1245.25,No
CUST-2176,Male,1,No,Yes,63,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.37,3551.31,No
CUST-1317,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.45,96.9,Yes
CUST-2148,Male,0,No,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,Two year,No,Credit card (automatic),27.31,1119.71,No
CUST-1410,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,31.85,159.25,Yes
CUST-2398,Female,0,Yes,No,47,No,Yes,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),72.91,3426.77,No
CUST-2209,Male,0,No,Yes,58,Yes,No,DSL,No,Yes,No,No,One year,No,Credit card (automatic),21.53,1248.74,No
CUST-1358,Female,0,No,No,39,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.37,2549.43,Yes
CUST-1258,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,28.95,318.45,Yes
CUST-2244,Female,1,No,Yes,16,Yes,No phone service,No,No,Yes,No,No,One year,No,Credit card (automatic),49.15,786.4,No
CUST-2127,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card (automatic),28.91,2081.52,No
